0	326.274107
1	479.767055
2	75.717411
3	221.857198
4	175.290305
5	415.428019
6	469.512835
7	113.008455
8	17.495465
9	319.678098
10	294.747964
11	486.154842
12	124.353866
13	85.601858
14	19.831134
15	48.139036
16	416.318570
17	245.423322
18	325.476044
19	116.341014
20	0.422867
21	196.755801
22	274.289807
23	494.258461
24	383.337836
25	316.590928
26	169.809992
27	196.172296
28	339.312613
29	276.920019
30	312.585593
31	165.586719
32	256.687073
33	388.303004
34	387.443918
35	431.977377
36	303.731023
37	356.956753
38	44.985833
39	321.226488
40	176.634850
41	339.733797
42	307.381330
43	300.988716
44	425.335655
45	327.212464
46	349.127753
47	341.654225
48	72.635786
49	174.603796
