0	468.000000
1	467.162807
2	464.671843
3	460.588444
4	455.013156
5	448.083261
6	439.969397
7	430.871354
8	421.013156
9	410.637544
10	400.000000
11	389.362456
12	378.986844
13	369.128646
14	360.030603
15	351.916739
16	344.986844
17	339.411556
18	335.328157
19	332.837193
20	332.000000
21	332.104649
22	332.416020
23	332.926445
24	333.623356
25	334.489592
26	335.503825
27	336.641081
28	337.873356
29	339.170307
30	340.500000
31	341.829693
32	343.126644
33	344.358919
34	345.496175
35	346.510408
36	347.376644
37	348.073555
38	348.583980
39	348.895351
40	349.000000
41	349.000000
42	349.000000
43	349.000000
44	349.000000
45	349.000000
46	349.000000
47	349.000000
48	349.000000
49	349.000000
50	349.000000
51	349.000000
52	349.000000
53	349.000000
54	349.000000
55	349.000000
56	349.000000
57	349.000000
58	349.000000
59	349.000000
60	349.000000
61	349.837193
62	352.328157
63	356.411556
64	361.986844
65	368.916739
66	377.030603
67	386.128646
68	395.986844
69	406.362456
70	417.000000
71	427.637544
72	438.013156
73	447.871354
74	456.969397
75	465.083261
76	472.013156
77	477.588444
78	481.671843
79	484.162807
80	485.000000
81	482.186786
82	473.816414
83	460.094991
84	441.360383
85	418.073900
86	390.808930
87	360.236829
88	327.110383
89	292.245275
90	256.500000
91	220.754725
92	185.889617
93	152.763171
94	122.191070
95	94.926100
96	71.639617
97	52.905009
98	39.183586
99	30.813214
100	28.000000
101	28.670985
102	30.667420
103	33.940144
104	38.408574
105	43.962680
106	50.465704
107	57.757518
108	65.658574
109	73.974322
110	82.500000
111	91.025678
112	99.341426
113	107.242482
114	114.534296
115	121.037320
116	126.591426
117	131.059856
118	134.332580
119	136.329015
120	137.000000
121	139.197631
122	145.736412
123	156.455335
124	171.090467
125	189.281440
126	210.580332
127	234.462696
128	260.340467
129	287.576448
130	315.500000
131	343.423552
132	370.659533
133	396.537304
134	420.419668
135	441.718560
136	459.909533
137	474.544665
138	485.263588
139	491.802369
140	494.000000
141	493.538313
142	492.164619
143	489.912745
144	486.838137
145	483.016504
146	478.541947
147	473.524644
148	468.088137
149	462.366292
150	456.500000
151	450.633708
152	444.911863
153	439.475356
154	434.458053
155	429.983496
156	426.161863
157	423.087255
158	420.835381
159	419.461687
160	419.000000
161	418.833793
162	418.339263
163	417.528588
164	416.421729
165	415.045942
166	413.435101
167	411.628872
168	409.671729
169	407.611865
170	405.500000
171	403.388135
172	401.328271
173	399.371128
174	397.564899
175	395.954058
176	394.578271
177	393.471412
178	392.660737
179	392.166207
180	392.000000
181	391.686053
182	390.751941
183	389.220666
184	387.129933
185	384.531223
186	381.488524
187	378.076758
188	374.379933
189	370.489079
190	366.500000
191	362.510921
192	358.620067
193	354.923242
194	351.511476
195	348.468777
196	345.870067
197	343.779334
198	342.248059
199	341.313947
200	341.000000
201	341.757167
202	344.010024
203	347.703099
204	352.745455
205	359.012933
206	366.351207
207	374.579584
208	383.495455
209	392.879280
210	402.500000
211	412.120720
212	421.504545
213	430.420416
214	438.648793
215	445.987067
216	452.254545
217	457.296901
218	460.989976
219	463.242833
220	464.000000
221	464.203142
222	464.807567
223	465.798392
224	467.151220
225	468.832738
226	470.801543
227	473.009157
228	475.401220
229	477.918831
230	480.500000
231	483.081169
232	485.598780
233	487.990843
234	490.198457
235	492.167262
236	493.848780
237	495.201608
238	496.192433
239	496.796858
240	497.000000
241	496.415196
242	494.675185
243	491.822810
244	487.928307
245	483.087572
246	477.419799
247	471.064549
248	464.178307
249	456.930637
250	449.500000
251	442.069363
252	434.821693
253	427.935451
254	421.580201
255	415.912428
256	411.071693
257	407.177190
258	404.324815
259	402.584804
260	402.000000
261	400.701120
262	396.836462
263	390.501188
264	381.851293
265	371.099765
266	358.511344
267	344.395998
268	329.101293
269	313.003836
270	296.500000
271	279.996164
272	263.898707
273	248.604002
274	234.488656
275	221.900235
276	211.148707
277	202.498812
278	196.163538
279	192.298880
280	191.000000
281	191.775635
282	194.083439
283	197.866589
284	203.031929
285	209.452273
286	216.969529
287	225.398599
288	234.531929
289	244.144629
290	254.000000
291	263.855371
292	273.468071
293	282.601401
294	291.030471
295	298.547727
296	304.968071
297	310.133411
298	313.916561
299	316.224365
300	317.000000
301	316.642962
302	315.580639
303	313.839189
304	311.461493
305	308.506097
306	305.045772
307	301.165724
308	296.961493
309	292.536599
310	288.000000
311	283.463401
312	279.038507
313	274.834276
314	270.954228
315	267.493903
316	264.538507
317	262.160811
318	260.419361
319	259.357038
320	259.000000
321	257.442575
322	252.808649
323	245.212325
324	234.840650
325	221.949008
326	206.854834
327	189.929798
328	171.590650
329	152.288960
330	132.500000
331	112.711040
332	93.409350
333	75.070202
334	58.145166
335	43.050992
336	30.159350
337	19.787675
338	12.191351
339	7.557425
340	6.000000
341	7.551269
342	12.166879
343	19.733178
344	30.063859
345	42.904546
346	57.939058
347	74.797197
348	93.063859
349	112.289257
350	132.000000
351	151.710743
352	170.936141
353	189.202803
354	206.060942
355	221.095454
356	233.936141
357	244.266822
358	251.833121
359	256.448731
360	258.000000
361	258.307791
362	259.223587
363	260.724837
364	262.774575
365	265.322330
366	268.305369
367	271.650238
368	275.274575
369	279.089138
370	283.000000
371	286.910862
372	290.725425
373	294.349762
374	297.694631
375	300.677670
376	303.225425
377	305.275163
378	306.776413
379	307.692209
380	308.000000
381	308.984933
382	311.915479
383	316.719478
384	323.278640
385	331.431458
386	340.977180
387	351.680760
388	363.278640
389	375.485243
390	388.000000
391	400.514757
392	412.721360
393	424.319240
394	435.022820
395	444.568542
396	452.721360
397	459.280522
398	464.084521
399	467.015067
